shipment_id,carrier,mode,origin_port,dest_port,season,distance_km,planned_transit_days,origin_congestion_idx,dest_congestion_idx,customs_complexity,num_customs_stops,weather_risk,carrier_reliability_score,shipment_value_usd,is_hazmat,num_prior_shipments_route,is_delayed,delay_days
SHP112442,CMA_CGM,Sea,Antwerp,Le_Havre,Q3,2234.9,6.6,0.912,0.512,0.822,0,0.302,0.75,111328.09,0,5,0,0.0
SHP112443,Hapag_Lloyd,Sea,Hong_Kong,Durban,Q2,4100.1,10.7,0.6,0.3,0.789,1,0.819,0.82,1145.94,0,6,0,0.0
SHP112444,ONE_Line,Rail,Rotterdam,Vancouver,Q2,745.1,3.5,0.617,0.468,0.594,0,0.736,0.72,48333.0,0,10,0,0.0
SHP112445,Hapag_Lloyd,Road,Hong_Kong,Le_Havre,Q3,2721.9,6.1,0.766,0.512,0.716,2,0.944,0.82,1849.0,0,8,1,9.84
SHP112446,Evergreen,Sea,Ningbo,New_York,Q3,5873.5,13.6,0.668,0.134,0.258,1,0.566,0.7,314437.31,0,7,0,0.0
SHP112447,COSCO,Air,Ningbo,New_York,Q2,13942.4,5.4,0.523,0.105,0.99,1,0.241,0.68,1376.82,0,13,0,0.0
SHP112448,COSCO,Sea,Shanghai,Vancouver,Q1,18955.8,37.8,0.4,0.52,0.535,0,0.647,0.68,41667.47,0,5,0,0.0
SHP112449,ONE_Line,Sea,Ningbo,New_York,Q3,19235.9,38.4,0.668,0.134,0.845,0,0.857,0.72,6173.25,0,5,0,0.0
SHP112450,Hapag_Lloyd,Rail,Busan,Santos,Q3,1562.8,7.1,0.259,0.31,0.965,1,0.65,0.82,7485.3,0,5,0,0.0
SHP112451,MaerskLine,Air,Ningbo,Santos,Q1,11013.7,5.8,0.581,0.27,0.89,0,0.044,0.85,278191.63,0,6,1,3.02
SHP112452,ONE_Line,Sea,Busan,Mumbai,Q3,5065.8,10.8,0.259,0.282,0.616,0,0.555,0.72,60717.69,0,8,0,0.0
SHP112453,Evergreen,Road,Hamburg,Tokyo,Q3,2930.8,8.3,0.259,0.395,0.894,0,0.22,0.7,7387.16,0,7,0,0.0
SHP112454,Hapag_Lloyd,Sea,Antwerp,Long_Beach,Q2,1181.2,4.7,0.714,0.788,0.913,2,0.855,0.82,47902.33,0,8,1,12.48
SHP112455,COSCO,Sea,Hamburg,New_York,Q2,770.0,4.0,0.202,0.105,0.814,1,0.245,0.68,3789.97,1,8,0,0.0
SHP112456,ONE_Line,Sea,Los_Angeles,Tokyo,Q2,12319.5,25.8,0.521,0.309,0.766,2,0.842,0.72,24863.39,0,11,0,0.0
SHP112457,ONE_Line,Sea,Dubai,Tokyo,Q3,4848.9,10.3,0.168,0.395,0.891,0,0.77,0.72,7566.19,0,8,0,0.0
SHP112458,Hapag_Lloyd,Road,Los_Angeles,Le_Havre,Q4,496.2,2.0,0.782,0.602,0.171,0,0.024,0.82,23760.91,0,7,0,0.0
SHP112459,CMA_CGM,Sea,Hamburg,Felixstowe,Q4,9990.5,20.2,0.303,1.034,0.949,3,0.215,0.75,98410.54,0,7,1,25.28
SHP112460,MSC,Sea,Los_Angeles,Sydney,Q2,16811.5,33.4,0.521,0.222,0.117,0,0.138,0.78,6116.84,0,6,0,0.0
SHP112461,CMA_CGM,Sea,Antwerp,Santos,Q2,14093.4,29.6,0.714,0.243,0.743,0,0.923,0.75,322657.16,1,8,0,0.0
SHP112462,COSCO,Air,Ningbo,Felixstowe,Q1,18629.2,7.1,0.581,0.766,0.334,0,0.433,0.68,1842.5,0,5,0,0.0
SHP112463,COSCO,Sea,Singapore,Tokyo,Q4,17183.1,34.0,1.162,0.464,0.412,0,0.78,0.68,7483.84,0,6,0,0.0
SHP112464,ONE_Line,Sea,Shanghai,Felixstowe,Q2,9073.3,19.3,0.36,0.689,0.384,0,0.845,0.72,182362.77,0,9,1,10.7
SHP112465,MSC,Sea,Singapore,Mumbai,Q4,16017.4,31.0,1.162,0.331,0.32,2,0.159,0.78,2352.91,0,15,1,27.83
SHP112466,Evergreen,Sea,Singapore,Vancouver,Q2,1891.9,6.6,0.775,0.468,0.365,2,0.131,0.7,7836.14,0,17,0,0.0
SHP112467,COSCO,Road,Busan,New_York,Q4,2442.0,7.1,0.304,0.157,0.584,3,0.523,0.68,27414.19,0,9,0,0.0
SHP112468,COSCO,Sea,Antwerp,Sydney,Q3,8778.2,17.5,0.912,0.284,0.272,1,0.233,0.68,5911.39,1,12,0,0.0
SHP112469,CMA_CGM,Sea,Hong_Kong,Tokyo,Q4,8973.8,18.0,0.9,0.464,0.336,1,0.199,0.75,2319.11,0,14,0,0.0
SHP112470,CMA_CGM,Sea,Hong_Kong,Durban,Q3,9207.2,20.5,0.766,0.383,0.488,1,0.36,0.75,138678.82,0,12,0,0.0
SHP112471,Evergreen,Sea,Rotterdam,Tokyo,Q1,10938.7,22.0,0.686,0.343,0.664,1,0.499,0.7,168626.95,0,11,0,0.0
SHP112472,MaerskLine,Sea,Hong_Kong,Mumbai,Q3,7560.5,16.2,0.766,0.282,0.806,1,0.385,0.85,4054.99,0,14,0,0.0
SHP112473,CMA_CGM,Road,Hamburg,Sydney,Q3,1059.4,3.7,0.259,0.284,0.033,1,0.889,0.75,56460.46,0,8,0,0.0
SHP112474,ONE_Line,Sea,Antwerp,New_York,Q3,8058.8,18.6,0.912,0.134,0.825,1,0.245,0.72,2595.65,0,6,0,0.0
SHP112475,ONE_Line,Air,Shanghai,Felixstowe,Q2,5488.6,3.2,0.36,0.689,0.563,0,0.757,0.72,5662.6,0,10,0,0.0
SHP112476,COSCO,Rail,Shanghai,Vancouver,Q3,1081.3,3.4,0.46,0.598,0.265,1,0.927,0.68,162846.33,0,11,0,0.0
SHP112477,Evergreen,Air,Hamburg,Vancouver,Q1,19784.1,8.0,0.225,0.52,0.306,1,0.464,0.7,2843.49,0,7,0,0.0
SHP112478,MSC,Sea,Antwerp,Felixstowe,Q4,2705.2,6.0,1.07,1.034,0.077,0,0.358,0.78,179963.74,0,7,0,0.0
SHP112479,CMA_CGM,Road,Shanghai,Felixstowe,Q2,736.5,4.8,0.36,0.689,0.583,3,0.125,0.75,296959.67,0,15,0,0.0
SHP112480,Hapag_Lloyd,Road,Busan,Sydney,Q4,2519.2,6.6,0.304,0.333,0.683,1,0.452,0.82,1985.65,0,7,0,0.0
SHP112481,COSCO,Sea,Antwerp,Vancouver,Q3,2542.6,6.0,0.912,0.598,0.542,3,0.731,0.68,22479.0,0,8,1,15.8
SHP112482,MaerskLine,Sea,Ningbo,Felixstowe,Q1,10152.8,21.8,0.581,0.766,0.224,0,0.913,0.85,9527.98,0,4,0,0.0
SHP112483,MaerskLine,Sea,Shanghai,Le_Havre,Q1,13662.8,26.8,0.4,0.446,0.092,3,0.874,0.85,1435.94,0,7,1,7.57
SHP112484,Evergreen,Sea,Busan,Tokyo,Q1,7371.9,15.0,0.225,0.343,0.674,3,0.924,0.7,178580.05,0,8,1,10.54
SHP112485,COSCO,Sea,Hamburg,Vancouver,Q3,8048.1,16.9,0.259,0.598,0.228,1,0.925,0.68,21038.79,1,5,1,24.71
SHP112486,Hapag_Lloyd,Road,Los_Angeles,Durban,Q1,1249.2,6.2,0.579,0.333,0.954,1,0.947,0.82,69916.28,0,11,0,0.0
SHP112487,MaerskLine,Sea,Dubai,Santos,Q3,9668.7,19.9,0.168,0.31,0.998,1,0.361,0.85,93405.66,0,8,0,0.0
SHP112488,Hapag_Lloyd,Air,Dubai,Sydney,Q1,1468.4,2.4,0.146,0.247,0.385,1,0.928,0.82,91009.24,0,6,0,0.0
SHP112489,COSCO,Sea,Shanghai,Tokyo,Q2,13273.3,25.9,0.36,0.309,0.43,1,0.392,0.68,38275.74,0,8,0,0.0
SHP112490,Hapag_Lloyd,Road,Singapore,Santos,Q3,1241.7,5.8,0.99,0.31,0.9,1,0.717,0.82,4785.78,0,5,0,0.0
SHP112491,MSC,Road,Hamburg,New_York,Q2,1920.4,5.4,0.202,0.105,0.38,0,0.953,0.78,4872.96,0,12,1,0.72
SHP112492,ONE_Line,Sea,Ningbo,Santos,Q1,7957.1,15.6,0.581,0.27,0.353,0,0.818,0.72,70374.43,0,2,0,0.0
SHP112493,Hapag_Lloyd,Road,Rotterdam,Santos,Q3,481.9,4.4,0.788,0.31,0.313,1,0.045,0.82,353286.05,0,6,0,0.0
SHP112494,MaerskLine,Sea,Ningbo,Vancouver,Q1,15617.1,29.5,0.581,0.52,0.993,3,0.364,0.85,434934.87,0,7,0,0.0
SHP112495,ONE_Line,Sea,Busan,Tokyo,Q3,14445.6,29.6,0.259,0.395,0.806,1,0.004,0.72,168300.17,0,5,0,0.0
SHP112496,CMA_CGM,Sea,Hong_Kong,Durban,Q4,13778.0,26.7,0.9,0.45,0.863,0,0.019,0.75,18970.77,0,9,0,0.0
SHP112497,CMA_CGM,Sea,Shanghai,Santos,Q2,3345.7,9.7,0.36,0.243,0.524,0,0.756,0.75,21624.92,0,12,1,20.99
SHP112498,MSC,Sea,Busan,Santos,Q4,18748.1,35.8,0.304,0.364,0.921,1,0.038,0.78,6178.59,0,6,0,0.0
SHP112499,COSCO,Road,Singapore,Le_Havre,Q1,712.8,2.7,0.861,0.446,0.209,2,0.067,0.68,61381.01,0,6,0,0.0
SHP112500,MSC,Rail,Ningbo,Vancouver,Q3,386.0,4.4,0.668,0.598,0.229,1,0.838,0.78,42189.57,0,9,0,0.0
SHP112501,CMA_CGM,Air,Shanghai,Durban,Q1,10705.0,6.3,0.4,0.333,0.438,1,0.744,0.75,1453.18,0,7,1,9.22
SHP112502,Hapag_Lloyd,Road,Rotterdam,Long_Beach,Q1,1198.3,5.4,0.686,0.876,0.149,0,0.467,0.82,2452.71,0,3,0,0.0
SHP112503,Hapag_Lloyd,Rail,Dubai,Sydney,Q1,2462.1,8.0,0.146,0.247,0.374,2,0.244,0.82,5255.89,0,13,0,0.0
SHP112504,Hapag_Lloyd,Sea,Los_Angeles,Vancouver,Q1,14800.0,28.1,0.579,0.52,0.023,1,0.485,0.82,4115.76,0,6,0,0.0
SHP112505,Evergreen,Rail,Shanghai,Santos,Q3,2459.0,7.7,0.46,0.31,0.736,2,0.703,0.7,133201.42,0,7,0,0.0
SHP112506,COSCO,Sea,Busan,Santos,Q1,11640.7,23.3,0.225,0.27,0.135,1,0.225,0.68,32502.02,0,11,0,0.0
SHP112507,Evergreen,Rail,Shanghai,Vancouver,Q3,1343.6,4.3,0.46,0.598,0.039,1,0.684,0.7,1178.09,0,12,1,10.13
SHP112508,ONE_Line,Sea,Hong_Kong,Tokyo,Q2,16969.3,33.6,0.6,0.309,0.963,1,0.14,0.72,10510.27,0,10,0,0.0
SHP112509,MSC,Air,Dubai,Sydney,Q3,12038.1,6.4,0.168,0.284,0.586,0,0.208,0.78,28083.28,0,8,0,0.0
SHP112510,ONE_Line,Sea,Antwerp,Mumbai,Q2,6459.0,13.1,0.714,0.221,0.689,0,0.381,0.72,4391.61,0,9,1,6.98
SHP112511,COSCO,Sea,Rotterdam,Vancouver,Q4,10928.3,22.2,0.926,0.702,0.44,0,0.935,0.68,323110.41,0,5,1,10.36
SHP112512,ONE_Line,Sea,Shanghai,Felixstowe,Q2,2948.8,7.0,0.36,0.689,0.205,0,0.235,0.72,30165.99,0,10,0,0.0
SHP112513,Hapag_Lloyd,Air,Hong_Kong,Santos,Q4,16778.3,6.4,0.9,0.364,0.613,0,0.682,0.82,2522.14,0,10,0,0.0
SHP112514,Hapag_Lloyd,Air,Singapore,Felixstowe,Q2,9693.9,3.7,0.775,0.689,0.657,2,0.367,0.82,13000.99,1,8,0,0.0
SHP112515,MaerskLine,Road,Shanghai,Mumbai,Q3,570.1,2.3,0.46,0.282,0.9,0,0.759,0.85,30926.47,0,8,0,0.0
SHP112516,MSC,Sea,Hamburg,Felixstowe,Q2,4005.6,9.9,0.202,0.689,0.96,1,0.019,0.78,2844.86,0,6,0,0.0
SHP112517,Hapag_Lloyd,Rail,Rotterdam,Sydney,Q1,635.7,3.1,0.686,0.247,0.639,0,0.374,0.82,152970.99,0,6,0,0.0
SHP112518,CMA_CGM,Road,Busan,New_York,Q2,1316.2,5.2,0.202,0.105,0.065,0,0.515,0.75,29257.43,0,11,0,0.0
SHP112519,MSC,Sea,Shanghai,New_York,Q1,15919.9,31.8,0.4,0.116,0.582,2,0.484,0.78,30250.0,0,9,0,0.0
SHP112520,COSCO,Sea,Hong_Kong,Felixstowe,Q4,12930.1,25.0,0.9,1.034,0.016,1,0.927,0.68,49314.22,0,10,1,16.35
SHP112521,COSCO,Sea,Busan,Mumbai,Q4,15548.2,31.7,0.304,0.331,0.651,2,0.284,0.68,362745.2,0,7,1,37.6
SHP112522,COSCO,Sea,Rotterdam,Felixstowe,Q4,10262.3,21.6,0.926,1.034,0.025,3,0.58,0.68,13360.81,0,16,0,0.0
SHP112523,Hapag_Lloyd,Air,Dubai,Felixstowe,Q2,2872.8,4.4,0.132,0.689,0.575,0,0.95,0.82,4586.28,0,5,0,0.0
SHP112524,Evergreen,Sea,Shanghai,Le_Havre,Q3,2266.4,7.7,0.46,0.512,0.722,0,0.092,0.7,6515.65,0,6,1,5.5
SHP112525,MSC,Air,Los_Angeles,Le_Havre,Q2,3426.1,2.9,0.521,0.401,0.113,0,0.904,0.78,82861.76,1,12,0,0.0
SHP112526,CMA_CGM,Sea,Singapore,Mumbai,Q2,7803.1,17.5,0.775,0.221,0.487,0,0.001,0.75,67230.32,0,6,1,9.89
SHP112527,MaerskLine,Sea,Shanghai,Sydney,Q3,11158.7,23.3,0.46,0.284,0.179,0,0.725,0.85,18301.3,0,9,0,0.0
SHP112528,MSC,Rail,Shanghai,Vancouver,Q2,458.6,3.4,0.36,0.468,0.005,0,0.857,0.78,1137.1,0,6,0,0.0
SHP112529,Evergreen,Rail,Los_Angeles,New_York,Q1,2058.1,7.2,0.579,0.116,0.482,1,0.656,0.7,4408.08,0,8,0,0.0
SHP112530,CMA_CGM,Sea,Shanghai,Tokyo,Q4,11383.3,22.2,0.54,0.464,0.001,0,0.284,0.75,2332.68,0,5,0,0.0
SHP112531,COSCO,Air,Hong_Kong,Tokyo,Q3,7727.9,5.3,0.766,0.395,0.007,0,0.139,0.68,2315.65,0,12,0,0.0
SHP112532,CMA_CGM,Sea,Dubai,Vancouver,Q3,19551.5,37.9,0.168,0.598,0.273,2,0.444,0.75,2790.9,0,7,0,0.0
SHP112533,COSCO,Sea,Rotterdam,New_York,Q1,3186.5,7.0,0.686,0.116,0.496,1,0.542,0.68,29213.82,0,12,0,0.0
SHP112534,Evergreen,Road,Singapore,Mumbai,Q3,2005.3,5.9,0.99,0.282,0.961,1,0.944,0.7,13873.33,0,13,1,9.41
SHP112535,ONE_Line,Sea,Ningbo,Tokyo,Q2,12741.9,26.3,0.523,0.309,0.436,3,0.624,0.72,18272.01,0,7,1,10.21
SHP112536,CMA_CGM,Sea,Los_Angeles,Le_Havre,Q1,19741.5,37.6,0.579,0.446,0.855,2,0.114,0.75,66677.68,0,14,0,0.0
SHP112537,CMA_CGM,Road,Hamburg,Tokyo,Q1,533.2,3.7,0.225,0.343,0.276,0,0.864,0.75,6737.91,0,6,0,0.0
SHP112538,MSC,Road,Ningbo,Sydney,Q3,1014.6,4.9,0.668,0.284,0.723,1,0.451,0.78,14759.93,0,6,1,37.12
SHP112539,ONE_Line,Sea,Rotterdam,Tokyo,Q1,6724.9,14.6,0.686,0.343,0.213,1,0.817,0.72,2820.95,0,6,1,2.95
SHP112540,CMA_CGM,Sea,Ningbo,Sydney,Q1,17920.6,33.9,0.581,0.247,0.301,0,0.789,0.75,4332.8,0,5,0,0.0
SHP112541,ONE_Line,Sea,Dubai,Le_Havre,Q4,1239.7,5.3,0.198,0.602,0.615,2,0.691,0.72,4643.65,0,6,1,9.85
SHP112542,COSCO,Rail,Rotterdam,Tokyo,Q4,1821.8,4.8,0.926,0.464,0.234,1,0.167,0.68,14655.16,0,8,1,3.73
SHP112543,CMA_CGM,Air,Los_Angeles,Sydney,Q1,4695.0,2.5,0.579,0.247,0.851,0,0.527,0.75,287792.47,1,8,1,6.59
SHP112544,MaerskLine,Rail,Ningbo,Santos,Q2,2981.2,8.8,0.523,0.243,0.8,0,0.33,0.85,131155.52,0,12,0,0.0
SHP112545,CMA_CGM,Sea,Shanghai,Mumbai,Q1,17245.6,33.6,0.4,0.245,0.633,1,0.384,0.75,19845.08,0,8,0,0.0
SHP112546,MaerskLine,Sea,Shanghai,Le_Havre,Q4,9505.2,18.6,0.54,0.602,0.253,1,0.048,0.85,6593.4,0,2,0,0.0
SHP112547,ONE_Line,Road,Dubai,Sydney,Q1,938.8,3.8,0.146,0.247,0.974,2,0.135,0.72,7726.22,1,8,0,0.0
SHP112548,ONE_Line,Sea,Dubai,Felixstowe,Q1,15130.1,30.3,0.146,0.766,0.094,3,0.629,0.72,14349.35,0,7,0,0.0
SHP112549,COSCO,Sea,Singapore,Mumbai,Q2,4553.3,9.7,0.775,0.221,0.068,2,0.003,0.68,26143.76,0,4,0,0.0
SHP112550,Evergreen,Rail,Rotterdam,Durban,Q4,2604.0,7.6,0.926,0.45,0.802,0,0.235,0.7,4007.82,0,9,0,0.0
SHP112551,Evergreen,Sea,Dubai,Durban,Q4,3809.6,9.2,0.198,0.45,0.036,0,0.838,0.7,8008.32,0,11,0,0.0
SHP112552,MaerskLine,Sea,Hong_Kong,Tokyo,Q3,19327.1,38.1,0.766,0.395,0.979,3,0.155,0.85,17538.4,0,9,1,9.42
SHP112553,ONE_Line,Road,Shanghai,Sydney,Q4,2810.1,7.0,0.54,0.333,0.401,3,0.086,0.72,64566.13,0,8,0,0.0
SHP112554,MaerskLine,Sea,Shanghai,New_York,Q2,10903.2,22.4,0.36,0.105,0.703,0,0.899,0.85,171062.54,0,10,0,0.0
SHP112555,COSCO,Sea,Dubai,Le_Havre,Q1,12745.8,25.4,0.146,0.446,0.384,1,0.167,0.68,100502.95,1,10,0,0.0
SHP112556,MaerskLine,Sea,Los_Angeles,Mumbai,Q2,1377.7,4.9,0.521,0.221,0.33,2,0.225,0.85,24835.75,0,7,0,0.0
SHP112557,MaerskLine,Road,Los_Angeles,Mumbai,Q3,2536.0,6.7,0.666,0.282,0.265,1,0.266,0.85,3341.46,1,7,0,0.0
SHP112558,MaerskLine,Rail,Rotterdam,Sydney,Q1,1564.6,6.0,0.686,0.247,0.66,1,0.613,0.85,92140.14,0,6,1,8.96
SHP112559,Evergreen,Rail,Antwerp,Durban,Q4,2045.3,8.1,1.07,0.45,0.838,0,0.623,0.7,5818.69,0,11,1,32.11
SHP112560,Evergreen,Sea,Rotterdam,Durban,Q1,18596.9,35.7,0.686,0.333,0.398,0,0.374,0.7,2748.89,0,10,0,0.0
SHP112561,COSCO,Sea,Shanghai,Mumbai,Q3,13105.6,26.5,0.46,0.282,0.053,1,0.043,0.68,5502.05,0,8,0,0.0
SHP112562,MSC,Road,Los_Angeles,Sydney,Q2,2966.7,6.7,0.521,0.222,0.407,1,0.729,0.78,1443.41,0,11,0,0.0
SHP112563,CMA_CGM,Sea,Busan,New_York,Q3,4566.3,12.3,0.259,0.134,0.989,2,0.779,0.75,51953.37,0,13,0,0.0
SHP112564,Hapag_Lloyd,Rail,Antwerp,Mumbai,Q2,1789.2,5.6,0.714,0.221,0.964,0,0.816,0.82,199837.93,0,4,0,0.0
SHP112565,COSCO,Sea,Dubai,Mumbai,Q2,6752.0,15.6,0.132,0.221,0.822,0,0.093,0.68,11710.06,0,5,0,0.0
SHP112566,Evergreen,Rail,Hong_Kong,Vancouver,Q3,1089.5,5.4,0.766,0.598,0.23,1,0.693,0.7,376681.59,0,11,0,0.0
SHP112567,COSCO,Sea,Rotterdam,Santos,Q1,8881.4,20.0,0.686,0.27,0.069,0,0.415,0.68,106799.32,0,5,0,0.0
SHP112568,CMA_CGM,Road,Rotterdam,Le_Havre,Q2,2969.6,7.6,0.617,0.401,0.969,2,0.527,0.75,12320.44,1,14,0,0.0
SHP112569,ONE_Line,Sea,Hamburg,Mumbai,Q2,11584.6,23.6,0.202,0.221,0.267,0,0.275,0.72,4888.43,0,10,0,0.0
SHP112570,Evergreen,Sea,Rotterdam,Felixstowe,Q4,17154.4,34.1,0.926,1.034,0.429,2,0.322,0.7,330542.93,0,6,0,0.0
SHP112571,MaerskLine,Road,Hamburg,New_York,Q3,2552.4,6.5,0.259,0.134,0.074,1,0.571,0.85,102552.49,0,5,1,7.83
SHP112572,ONE_Line,Sea,Singapore,Santos,Q1,14355.6,29.9,0.861,0.27,0.785,3,0.851,0.72,11737.71,0,5,1,8.14
SHP112573,CMA_CGM,Air,Los_Angeles,Mumbai,Q1,6261.8,4.1,0.579,0.245,0.237,0,0.288,0.75,8854.25,0,7,0,0.0
SHP112574,CMA_CGM,Sea,Hong_Kong,Vancouver,Q2,16216.3,32.9,0.6,0.468,0.216,0,0.549,0.75,184815.61,0,3,0,0.0
SHP112575,Hapag_Lloyd,Sea,Ningbo,Le_Havre,Q2,7123.4,14.5,0.523,0.401,0.134,2,0.406,0.82,216268.77,0,7,0,0.0
SHP112576,Hapag_Lloyd,Sea,Singapore,New_York,Q3,14959.5,31.1,0.99,0.134,0.992,0,0.966,0.82,5696.12,0,5,0,0.0
SHP112577,COSCO,Air,Shanghai,Tokyo,Q3,19856.6,6.5,0.46,0.395,0.347,0,0.929,0.68,2998.46,0,7,1,5.71
SHP112578,MaerskLine,Air,Los_Angeles,New_York,Q4,9894.0,4.9,0.782,0.157,0.112,1,0.921,0.85,161195.72,0,7,0,0.0
SHP112579,Hapag_Lloyd,Sea,Shanghai,Felixstowe,Q4,10779.4,21.6,0.54,1.034,0.893,2,0.512,0.82,107172.2,0,11,1,4.98
SHP112580,Evergreen,Sea,Busan,Felixstowe,Q4,10597.6,20.9,0.304,1.034,0.324,0,0.124,0.7,37507.27,0,6,0,0.0
SHP112581,Evergreen,Road,Hong_Kong,Mumbai,Q2,2507.3,8.0,0.6,0.221,0.888,0,0.973,0.7,11299.22,0,10,1,12.95
SHP112582,ONE_Line,Sea,Los_Angeles,Felixstowe,Q1,17926.7,34.4,0.579,0.766,0.904,1,0.842,0.72,78095.87,1,8,1,51.45
SHP112583,MSC,Air,Los_Angeles,Sydney,Q3,10834.9,6.1,0.666,0.284,0.581,0,0.054,0.78,132666.71,0,4,0,0.0
SHP112584,COSCO,Sea,Busan,Santos,Q2,7073.3,16.0,0.202,0.243,0.434,1,0.874,0.68,1697.71,0,7,0,0.0
SHP112585,ONE_Line,Sea,Rotterdam,Felixstowe,Q1,13871.9,29.0,0.686,0.766,0.102,1,0.741,0.72,60145.27,0,8,0,0.0
SHP112586,MaerskLine,Road,Singapore,Felixstowe,Q1,624.8,3.4,0.861,0.766,0.542,1,0.02,0.85,49446.49,0,8,0,0.0
SHP112587,Evergreen,Sea,Ningbo,Mumbai,Q1,16107.7,30.6,0.581,0.245,0.376,1,0.067,0.7,24555.97,0,10,0,0.0
SHP112588,ONE_Line,Road,Busan,Mumbai,Q4,2068.7,6.7,0.304,0.331,0.101,1,0.611,0.72,339271.74,0,5,0,0.0
SHP112589,MaerskLine,Rail,Rotterdam,Santos,Q3,483.9,4.0,0.788,0.31,0.794,0,0.118,0.85,7251.31,0,9,0,0.0
SHP112590,Evergreen,Road,Shanghai,Santos,Q1,232.5,3.2,0.4,0.27,0.005,2,0.304,0.7,150388.14,0,9,0,0.0
SHP112591,MSC,Sea,Antwerp,Felixstowe,Q3,13702.8,27.3,0.912,0.881,0.577,1,0.751,0.78,30104.21,0,7,1,7.06
SHP112592,Evergreen,Sea,Antwerp,Tokyo,Q4,10342.6,20.6,1.07,0.464,0.551,2,0.641,0.7,260801.13,0,11,1,7.84
SHP112593,MSC,Rail,Rotterdam,Felixstowe,Q2,111.0,1.4,0.617,0.689,0.161,1,0.388,0.78,48387.84,0,9,0,0.0
SHP112594,ONE_Line,Road,Hamburg,Le_Havre,Q4,990.4,3.3,0.303,0.602,0.055,0,0.792,0.72,35454.5,0,9,0,0.0
SHP112595,COSCO,Sea,Rotterdam,Durban,Q4,17234.4,34.6,0.926,0.45,0.819,2,0.563,0.68,13913.68,0,8,1,9.38
SHP112596,CMA_CGM,Sea,Hong_Kong,Vancouver,Q2,18314.3,35.0,0.6,0.468,0.281,0,0.105,0.75,7152.26,0,9,0,0.0
SHP112597,ONE_Line,Sea,Ningbo,New_York,Q3,17352.9,33.6,0.668,0.134,0.022,2,0.172,0.72,8605.78,0,11,0,0.0
SHP112598,MaerskLine,Air,Rotterdam,Mumbai,Q1,8828.6,3.4,0.686,0.245,0.288,0,0.056,0.85,2671.91,0,12,0,0.0
SHP112599,Hapag_Lloyd,Sea,Antwerp,Le_Havre,Q2,1750.4,6.4,0.714,0.401,0.412,0,0.967,0.82,3867.53,0,4,0,0.0
SHP112600,Evergreen,Sea,Shanghai,New_York,Q3,15684.9,29.6,0.46,0.134,0.257,1,0.573,0.7,46549.01,0,6,0,0.0
SHP112601,COSCO,Road,Rotterdam,Felixstowe,Q2,728.3,4.7,0.617,0.689,0.318,0,0.983,0.68,40238.12,0,6,0,0.0
SHP112602,MSC,Sea,Singapore,New_York,Q2,16400.5,31.1,0.775,0.105,0.067,2,0.971,0.78,1183.54,0,8,0,0.0
SHP112603,MSC,Sea,Singapore,Durban,Q1,13718.7,26.9,0.861,0.333,0.853,3,0.668,0.78,13706.65,1,6,0,0.0
SHP112604,Evergreen,Rail,Antwerp,Vancouver,Q2,2809.7,7.0,0.714,0.468,0.351,1,0.873,0.7,27486.92,0,8,0,0.0
SHP112605,MSC,Sea,Rotterdam,Mumbai,Q1,5400.4,11.2,0.686,0.245,0.366,3,0.765,0.78,92945.78,0,9,0,0.0
SHP112606,MaerskLine,Rail,Ningbo,Santos,Q4,1466.7,6.1,0.784,0.364,0.029,0,0.038,0.85,19705.67,0,9,0,0.0
SHP112607,MSC,Air,Hong_Kong,Vancouver,Q3,12141.4,4.4,0.766,0.598,0.653,0,0.903,0.78,7765.85,0,6,0,0.0
SHP112608,MSC,Road,Los_Angeles,Sydney,Q2,2105.6,6.7,0.521,0.222,0.932,1,0.544,0.78,130208.27,1,7,1,12.97
SHP112609,Evergreen,Rail,Los_Angeles,Sydney,Q2,921.1,4.7,0.521,0.222,0.254,0,0.336,0.7,300891.67,0,4,0,0.0
SHP112610,COSCO,Road,Shanghai,Long_Beach,Q2,162.6,3.3,0.36,0.788,0.412,2,0.823,0.68,99052.85,0,6,0,0.0
SHP112611,Evergreen,Road,Los_Angeles,Mumbai,Q1,1726.6,5.0,0.579,0.245,0.57,0,0.97,0.7,20561.44,1,10,1,0.5
SHP112612,Evergreen,Sea,Rotterdam,Vancouver,Q4,17203.2,33.0,0.926,0.702,0.231,2,0.415,0.7,35587.29,0,7,0,0.0
SHP112613,CMA_CGM,Sea,Rotterdam,New_York,Q3,14644.6,29.6,0.788,0.134,0.31,0,0.768,0.75,115218.21,0,13,0,0.0
SHP112614,MaerskLine,Sea,Singapore,Le_Havre,Q3,2513.1,6.9,0.99,0.512,0.591,0,0.739,0.85,7216.01,0,9,1,18.94
SHP112615,Hapag_Lloyd,Sea,Hamburg,Felixstowe,Q1,12069.1,23.9,0.225,0.766,0.441,3,0.079,0.82,16992.63,0,8,1,18.5
SHP112616,MaerskLine,Road,Hamburg,Le_Havre,Q2,748.9,4.2,0.202,0.401,0.904,2,0.976,0.85,236129.54,0,11,0,0.0
SHP112617,CMA_CGM,Sea,Los_Angeles,Santos,Q1,14176.3,27.0,0.579,0.27,0.386,2,0.962,0.75,71375.27,0,8,0,0.0
SHP112618,Evergreen,Sea,Singapore,Mumbai,Q1,13209.4,27.0,0.861,0.245,0.846,4,0.993,0.7,23639.54,0,9,1,28.46
